,SalePrice,Neighborhood,Year Built
1963,,NAmes,1959.0
1964,,NAmes,1958.0
1965,,NAmes,1960.0
1966,,NAmes,1960.0
1967,,NAmes,1961.0
1968,,NAmes,1961.0
1969,,NAmes,1964.0
1970,,NAmes,1962.0
1971,,NAmes,1962.0
1972,,NAmes,1962.0
1973,,OldTown,1926.0
1974,,OldTown,1910.0
1975,,OldTown,1927.0
1976,,OldTown,1922.0
1977,,OldTown,1980.0
1978,,OldTown,1920.0
1979,,OldTown,1885.0
1980,,OldTown,1940.0
1981,,OldTown,1900.0
1982,,OldTown,1948.0
1983,,OldTown,1937.0
1984,,OldTown,1900.0
1985,,OldTown,1920.0
1986,,OldTown,1900.0
1987,,OldTown,1945.0
1988,,OldTown,1923.0
1989,,OldTown,1910.0
1990,,OldTown,1927.0
1991,,OldTown,1925.0
1992,,OldTown,1910.0
1993,,OldTown,1900.0
1994,,OldTown,1910.0
1995,,OldTown,1880.0
1996,,OldTown,1930.0
1997,,OldTown,1879.0
1998,,OldTown,1910.0
1999,,OldTown,1926.0
2000,,OldTown,1948.0
2001,,OldTown,1890.0
2002,,OldTown,1930.0
2003,,OldTown,1956.0
2004,,OldTown,1949.0
2005,,BrkSide,1925.0
2006,,BrkSide,1950.0
2007,,BrkSide,1920.0
2008,,BrkSide,1923.0
2009,,BrkSide,1939.0
2010,,BrkSide,1939.0
2011,,BrkSide,1941.0
2012,,BrkSide,1939.0
2013,,BrkSide,1938.0
2014,,BrkSide,1939.0
2015,,BrkSide,1930.0
2016,,BrkSide,1926.0
2017,,BrkSide,1920.0
2018,,BrkSide,1929.0
2019,,BrkSide,1931.0
2020,,BrkSide,1926.0
2021,,OldTown,1918.0
2022,,BrkSide,1919.0
2023,,BrkSide,1920.0
2024,,BrkSide,1926.0
2025,,BrkSide,1915.0
2026,,OldTown,1929.0
2027,,OldTown,1916.0
2028,,OldTown,1901.0
2029,,OldTown,1901.0
2030,,IDOTRR,1931.0
2031,,IDOTRR,1930.0
2032,,IDOTRR,1963.0
2033,,IDOTRR,1914.0
2034,,IDOTRR,1937.0
2035,,IDOTRR,1950.0
2036,,IDOTRR,1915.0
2037,,IDOTRR,1958.0
2038,,IDOTRR,1920.0
2039,,IDOTRR,1916.0
2040,,OldTown,1941.0
2041,,OldTown,1910.0
2042,,OldTown,1930.0
2043,,IDOTRR,1910.0
2044,,Sawyer,1937.0
2045,,ClearCr,1946.0
2046,,Edwards,1940.0
2047,,SWISU,1942.0
2048,,Sawyer,1963.0
2049,,Sawyer,1964.0
2050,,Sawyer,1964.0
2051,,Sawyer,1961.0
2052,,Sawyer,1964.0
2053,,Sawyer,1966.0
2054,,Sawyer,1966.0
2055,,Sawyer,1966.0
2056,,Sawyer,1968.0
2057,,Sawyer,1971.0
2058,,Sawyer,1968.0
2059,,Sawyer,1967.0
2060,,Sawyer,1966.0
2061,,Sawyer,1968.0
2062,,Sawyer,1977.0
2063,,Sawyer,1966.0
2064,,Sawyer,1956.0
2065,,Sawyer,1920.0
2066,,Sawyer,1918.0
2067,,Sawyer,1940.0
2068,,Sawyer,1954.0
2069,,Sawyer,1958.0
2070,,Sawyer,1945.0
2071,,ClearCr,1971.0
2072,,ClearCr,1984.0
2073,,ClearCr,1988.0
2074,,Edwards,1948.0
2075,,Edwards,1953.0
2076,,Edwards,1946.0
2077,,ClearCr,1954.0
2078,,Edwards,1950.0
2079,,Edwards,1954.0
2080,,SWISU,1958.0
2081,,Edwards,1958.0
2082,,Edwards,1977.0
2083,,Edwards,1920.0
2084,,Edwards,1984.0
2085,,Edwards,1951.0
2086,,Edwards,1951.0
2087,,Edwards,1920.0
2088,,Edwards,1957.0
2089,,SawyerW,1984.0
2090,,SawyerW,1990.0
2091,,SawyerW,1990.0
2092,,SawyerW,1986.0
2093,,SawyerW,1991.0
2094,,SawyerW,1989.0
2095,,SawyerW,1994.0
2096,,CollgCr,2007.0
2097,,CollgCr,2006.0
2098,,CollgCr,2007.0
2099,,CollgCr,2006.0
2100,,CollgCr,2006.0
2101,,CollgCr,2007.0
2102,,CollgCr,2007.0
2103,,CollgCr,2007.0
2104,,CollgCr,2005.0
2105,,CollgCr,2006.0
2106,,CollgCr,2006.0
2107,,CollgCr,2007.0
2108,,CollgCr,2005.0
2109,,CollgCr,2006.0
2110,,CollgCr,2005.0
2111,,CollgCr,2005.0
2112,,CollgCr,2006.0
2113,,SawyerW,1988.0
2114,,SawyerW,1988.0
2115,,ClearCr,1958.0
2116,,ClearCr,1992.0
2117,,ClearCr,1966.0
2118,,ClearCr,1976.0
2119,,CollgCr,1994.0
2120,,CollgCr,1994.0
2121,,CollgCr,1995.0
2122,,CollgCr,1997.0
2123,,CollgCr,1998.0
2124,,CollgCr,1994.0
2125,,CollgCr,1996.0
2126,,CollgCr,1994.0
2127,,CollgCr,1997.0
2128,,CollgCr,1999.0
2129,,CollgCr,1998.0
2130,,CollgCr,2001.0
2131,,CollgCr,2000.0
2132,,CollgCr,2003.0
2133,,CollgCr,2003.0
2134,,CollgCr,1974.0
2135,,CollgCr,1976.0
2136,,CollgCr,1977.0
2137,,CollgCr,1977.0
2138,,CollgCr,1977.0
2139,,CollgCr,1975.0
2140,,CollgCr,1972.0
2141,,CollgCr,1975.0
2142,,CollgCr,1972.0
2143,,CollgCr,1972.0
2144,,CollgCr,2004.0
2145,,CollgCr,2002.0
2146,,CollgCr,2000.0
2147,,CollgCr,2002.0
2148,,CollgCr,2003.0
2149,,CollgCr,2002.0
2150,,CollgCr,1998.0
2151,,CollgCr,1994.0
2152,,CollgCr,2001.0
2153,,CollgCr,1996.0
2154,,CollgCr,2002.0
2155,,CollgCr,1995.0
2156,,CollgCr,2003.0
2157,,CollgCr,1999.0
2158,,CollgCr,2003.0
2159,,CollgCr,2003.0
2160,,CollgCr,2007.0
2161,,CollgCr,2006.0
2162,,CollgCr,2004.0
2163,,CollgCr,2005.0
2164,,CollgCr,2006.0
2165,,CollgCr,2006.0
2166,,CollgCr,2005.0
2167,,Edwards,1965.0
2168,,Edwards,1967.0
2169,,Edwards,1963.0
2170,,Edwards,1965.0
2171,,Edwards,1925.0
2172,,Edwards,1960.0
2173,,Edwards,1990.0
2174,,Edwards,1976.0
2175,,Edwards,1976.0
2176,,Edwards,1979.0
2177,,Edwards,2006.0
2178,,Edwards,2005.0
2179,,Edwards,2005.0
2180,,Edwards,2008.0
2181,,Edwards,2007.0
2182,,Edwards,2005.0
2183,,Edwards,1959.0
2184,,Edwards,1955.0
2185,,Edwards,1954.0
2186,,Edwards,1946.0
2187,,Edwards,1931.0
2188,,Edwards,1920.0
2189,,Edwards,1954.0
2190,,Edwards,1910.0
2191,,Edwards,1955.0
2192,,Edwards,1955.0
2193,,Edwards,1954.0
2194,,SWISU,1914.0
2195,,SWISU,1923.0
2196,,Crawfor,1923.0
2197,,Crawfor,1926.0
2198,,Crawfor,1926.0
2199,,Crawfor,1921.0
2200,,SWISU,1937.0
2201,,Crawfor,1930.0
2202,,Crawfor,1921.0
2203,,Crawfor,1918.0
2204,,Crawfor,1926.0
2205,,Crawfor,1941.0
2206,,Crawfor,1913.0
2207,,Crawfor,1910.0
2208,,Crawfor,1938.0
2209,,Crawfor,1946.0
2210,,Crawfor,1949.0
2211,,Crawfor,1927.0
2212,,Crawfor,1951.0
2213,,Crawfor,1918.0
2214,,Crawfor,1934.0
2215,,Crawfor,1930.0
2216,,Crawfor,1932.0
2217,,Crawfor,1941.0
2218,,Crawfor,1932.0
2219,,Crawfor,1945.0
2220,,Crawfor,1957.0
2221,,Crawfor,1940.0
2222,,Crawfor,1953.0
2223,,Crawfor,1960.0
2224,,Crawfor,1968.0
2225,,Blueste,1980.0
2226,,Crawfor,1995.0
2227,,Blueste,1988.0
2228,,Crawfor,1971.0
2229,,Crawfor,1957.0
2230,,Crawfor,1986.0
2231,,IDOTRR,1919.0
2232,,IDOTRR,1940.0
2233,,IDOTRR,1941.0
2234,,IDOTRR,1925.0
2235,,IDOTRR,1939.0
2236,,IDOTRR,1923.0
2237,,IDOTRR,1922.0
2238,,IDOTRR,1920.0
2239,,IDOTRR,1920.0
2240,,IDOTRR,1950.0
2241,,IDOTRR,1939.0
2242,,IDOTRR,1895.0
2243,,IDOTRR,1957.0
2244,,IDOTRR,1930.0
2245,,Crawfor,2006.0
2246,,Crawfor,2006.0
2247,,Mitchel,1979.0
2248,,Mitchel,1978.0
2249,,Mitchel,1983.0
2250,,Mitchel,2002.0
2251,,Mitchel,2002.0
2252,,Mitchel,1991.0
2253,,Mitchel,1975.0
2254,,Mitchel,1974.0
2255,,Timber,1987.0
2256,,GrnHill,1998.0
2257,,Timber,1959.0
2258,,Timber,1958.0
2259,,Timber,2006.0
2260,,Timber,2006.0
2261,,Timber,2006.0
2262,,Timber,2007.0
2263,,Timber,2006.0
2264,,Timber,1985.0
2265,,Timber,1990.0
2266,,Timber,1996.0
2267,,Timber,2001.0
2268,,Timber,2003.0
2269,,Timber,2002.0
2270,,Timber,1996.0
2271,,Timber,2002.0
2272,,Timber,2003.0
2273,,Timber,1963.0
2274,,Timber,2006.0
2275,,Timber,2006.0
2276,,Timber,2005.0
2277,,Mitchel,2007.0
2278,,Mitchel,1953.0
2279,,Mitchel,1996.0
2280,,Mitchel,1963.0
2281,,Mitchel,1967.0
2282,,Mitchel,1961.0
2283,,MeadowV,1976.0
2284,,MeadowV,1976.0
2285,,MeadowV,1972.0
2286,,MeadowV,1970.0
2287,,MeadowV,1970.0
2288,,MeadowV,1970.0
2289,,MeadowV,1970.0
2290,,MeadowV,1976.0
2291,,Mitchel,1976.0
2292,,Mitchel,1977.0
2293,,Mitchel,1977.0
2294,,Mitchel,1977.0
2295,,Mitchel,1977.0
2296,,Mitchel,1971.0
2297,,Mitchel,1970.0
2298,,Mitchel,1961.0
2299,,Mitchel,1982.0
2300,,Mitchel,1976.0
2301,,Mitchel,1982.0
2302,,Mitchel,1983.0
2303,,Mitchel,1991.0
2304,,Mitchel,1984.0
2305,,NAmes,1954.0
2306,,NAmes,1956.0
2307,,NAmes,1957.0
2308,,NAmes,1957.0
2309,,NAmes,1969.0
2310,,Gilbert,1997.0
2311,,Gilbert,1997.0
2312,,Gilbert,1995.0
2313,,Gilbert,1995.0
2314,,Gilbert,1996.0
2315,,Gilbert,1997.0
2316,,Gilbert,2005.0
2317,,Gilbert,2006.0
2318,,Gilbert,2005.0
2319,,Gilbert,2005.0
2320,,Gilbert,2005.0
2321,,Gilbert,2006.0
2322,,StoneBr,1994.0
2323,,Gilbert,1993.0
2324,,Gilbert,1993.0
2325,,Gilbert,1998.0
2326,,StoneBr,1987.0
2327,,StoneBr,1987.0
2328,,StoneBr,1985.0
2329,,StoneBr,2005.0
2330,,StoneBr,2006.0
2331,,StoneBr,2006.0
2332,,StoneBr,2005.0
2333,,StoneBr,2006.0
2334,,StoneBr,2006.0
2335,,StoneBr,2005.0
2336,,StoneBr,2006.0
2337,,Gilbert,1948.0
2338,,Gilbert,1955.0
2339,,StoneBr,2005.0
2340,,StoneBr,2005.0
2341,,StoneBr,2005.0
2342,,NWAmes,1984.0
2343,,NWAmes,1988.0
2344,,NWAmes,1977.0
2345,,NWAmes,1976.0
2346,,NWAmes,1980.0
2347,,NWAmes,1988.0
2348,,NWAmes,1978.0
2349,,NWAmes,1980.0
2350,,NWAmes,1978.0
2351,,NWAmes,1975.0
2352,,NWAmes,1976.0
2353,,Somerst,2005.0
2354,,NWAmes,1975.0
2355,,NWAmes,1975.0
2356,,NWAmes,1976.0
2357,,NWAmes,1974.0
2358,,NWAmes,1974.0
2359,,NAmes,1969.0
2360,,NAmes,1970.0
2361,,NAmes,1971.0
2362,,NAmes,1971.0
2363,,NAmes,2002.0
2364,,BrDale,1973.0
2365,,BrDale,1973.0
2366,,BrDale,1973.0
2367,,BrDale,1972.0
2368,,BrDale,1971.0
2369,,BrDale,1972.0
2370,,BrDale,1972.0
2371,,BrDale,1972.0
2372,,BrDale,1972.0
2373,,NPkVill,1975.0
2374,,NAmes,1967.0
2375,,NAmes,1967.0
2376,,NPkVill,1976.0
2377,,NPkVill,1976.0
2378,,NridgHt,2004.0
2379,,NridgHt,2006.0
2380,,NridgHt,2006.0
2381,,NridgHt,2004.0
2382,,NridgHt,2006.0
2383,,NridgHt,2006.0
2384,,NridgHt,2005.0
2385,,NridgHt,2004.0
2386,,NridgHt,2005.0
2387,,NridgHt,2004.0
2388,,NridgHt,2005.0
2389,,NridgHt,2005.0
2390,,NridgHt,2005.0
2391,,NridgHt,2005.0
2392,,NridgHt,2005.0
2393,,NridgHt,2006.0
2394,,NridgHt,2005.0
2395,,NridgHt,2003.0
2396,,NridgHt,2006.0
2397,,NridgHt,2005.0
2398,,NridgHt,2004.0
2399,,NridgHt,2003.0
2400,,NridgHt,2005.0
2401,,NridgHt,2005.0
2402,,NridgHt,2004.0
2403,,NridgHt,2005.0
2404,,NridgHt,2005.0
2405,,NridgHt,2005.0
2406,,NridgHt,2005.0
2407,,NridgHt,2006.0
2408,,NridgHt,2006.0
2409,,NridgHt,2003.0
2410,,Gilbert,2005.0
2411,,Gilbert,2005.0
2412,,Gilbert,2006.0
2413,,Gilbert,2006.0
2414,,Gilbert,2006.0
2415,,Gilbert,2006.0
2416,,Gilbert,2006.0
2417,,Gilbert,2004.0
2418,,Gilbert,2006.0
2419,,Blmngtn,2006.0
2420,,Blmngtn,2003.0
2421,,Blmngtn,2003.0
2422,,Blmngtn,2002.0
2423,,Blmngtn,2004.0
2424,,Blmngtn,2004.0
2425,,Blmngtn,2005.0
2426,,Blmngtn,2005.0
2427,,Blmngtn,2005.0
2428,,Blmngtn,2006.0
2429,,Blmngtn,2006.0
2430,,Gilbert,2005.0
2431,,Gilbert,2002.0
2432,,Gilbert,2004.0
2433,,Gilbert,2004.0
2434,,Gilbert,2000.0
2435,,Gilbert,2003.0
2436,,Gilbert,2000.0
2437,,Gilbert,2000.0
2438,,Gilbert,1998.0
2439,,Gilbert,2000.0
2440,,Gilbert,2006.0
2441,,Gilbert,1999.0
2442,,NoRidge,1997.0
2443,,NoRidge,1998.0
2444,,NoRidge,2000.0
2445,,NoRidge,1995.0
2446,,NoRidge,2000.0
2447,,NoRidge,1998.0
2448,,NoRidge,1998.0
2449,,NoRidge,1995.0
2450,,NoRidge,1993.0
2451,,NoRidge,1994.0
2452,,NoRidge,1994.0
2453,,NoRidge,1993.0
2454,,Somerst,2005.0
2455,,Somerst,2006.0
2456,,Somerst,2005.0
2457,,Somerst,2006.0
2458,,Somerst,2005.0
2459,,Somerst,2006.0
2460,,Somerst,2006.0
2461,,Somerst,2006.0
2462,,Somerst,2006.0
2463,,Somerst,2006.0
2464,,Somerst,2005.0
2465,,Somerst,2005.0
2466,,Somerst,2006.0
2467,,Somerst,2006.0
2468,,Somerst,2005.0
2469,,Somerst,2006.0
2470,,SawyerW,2005.0
2471,,SawyerW,2005.0
2472,,SawyerW,2005.0
2473,,SawyerW,2005.0
2474,,SawyerW,2004.0
2475,,SawyerW,2005.0
2476,,SawyerW,2005.0
2477,,SawyerW,1997.0
2478,,SawyerW,1992.0
2479,,SawyerW,1992.0
2480,,SawyerW,1990.0
2481,,SawyerW,1991.0
2482,,SawyerW,1994.0
2483,,SawyerW,1966.0
2484,,SawyerW,1965.0
2485,,Sawyer,1962.0
2486,,Sawyer,1963.0
2487,,Sawyer,1977.0
2488,,Sawyer,1962.0
2489,,Sawyer,1977.0
2490,,Sawyer,1965.0
2491,,Sawyer,1968.0
2492,,Sawyer,1963.0
2493,,Sawyer,1965.0
2494,,Sawyer,1965.0
2495,,Sawyer,1964.0
2496,,Sawyer,1961.0
2497,,Sawyer,1967.0
2498,,Veenker,1974.0
2499,,NoRidge,1991.0
2500,,NoRidge,1992.0
2501,,NoRidge,1993.0
2502,,NoRidge,1992.0
2503,,NoRidge,1994.0
2504,,Somerst,2004.0
2505,,Somerst,2005.0
2506,,Somerst,2005.0
2507,,Somerst,2005.0
2508,,Somerst,2005.0
2509,,Somerst,2005.0
2510,,Somerst,2000.0
2511,,Somerst,1999.0
2512,,Somerst,2000.0
2513,,Somerst,2003.0
2514,,Somerst,1997.0
2515,,Somerst,2001.0
2516,,Veenker,1995.0
2517,,Veenker,1977.0
2518,,Greens,1980.0
2519,,Greens,1980.0
2520,,Greens,1980.0
2521,,Greens,1978.0
2522,,Veenker,1981.0
2523,,NWAmes,1972.0
2524,,NWAmes,1968.0
2525,,NWAmes,1968.0
2526,,NWAmes,1968.0
2527,,NWAmes,1968.0
2528,,NWAmes,1972.0
2529,,NWAmes,1967.0
2530,,NWAmes,1969.0
2531,,NAmes,1967.0
2532,,NAmes,1968.0
2533,,NAmes,1968.0
2534,,NAmes,1968.0
2535,,NAmes,1968.0
2536,,NAmes,1968.0
2537,,NAmes,1966.0
2538,,NAmes,1967.0
2539,,NAmes,1965.0
2540,,NWAmes,1971.0
2541,,NAmes,1961.0
2542,,NAmes,1958.0
2543,,NAmes,1959.0
2544,,NAmes,1965.0
2545,,NAmes,1964.0
2546,,NAmes,1964.0
2547,,NAmes,1964.0
2548,,NAmes,1958.0
2549,,NAmes,1958.0
2550,,NAmes,1960.0
2551,,NAmes,1934.0
2552,,NAmes,1954.0
2553,,NAmes,1947.0
2554,,BrkSide,1946.0
2555,,BrkSide,1923.0
2556,,BrkSide,1926.0
2557,,BrkSide,1908.0
2558,,NAmes,1961.0
2559,,NAmes,1952.0
2560,,NAmes,1951.0
2561,,NAmes,1951.0
2562,,NAmes,1941.0
2563,,NAmes,1949.0
2564,,NAmes,1954.0
2565,,NAmes,1967.0
2566,,NAmes,1964.0
2567,,NAmes,1961.0
2568,,NAmes,1966.0
2569,,NAmes,1954.0
2570,,NAmes,1918.0
2571,,NAmes,1963.0
2572,,NAmes,1962.0
2573,,NAmes,1959.0
2574,,NAmes,1957.0
2575,,NAmes,1960.0
2576,,NAmes,1958.0
2577,,NAmes,1956.0
2578,,NAmes,1957.0
2579,,NAmes,1956.0
2580,,NAmes,1957.0
2581,,NAmes,1979.0
2582,,NAmes,1954.0
2583,,NAmes,1954.0
2584,,NAmes,1952.0
2585,,NAmes,1951.0
2586,,NAmes,1956.0
2587,,NAmes,1956.0
2588,,NAmes,1955.0
2589,,NAmes,1951.0
2590,,NAmes,1941.0
2591,,NAmes,1956.0
2592,,OldTown,1925.0
2593,,NAmes,1947.0
2594,,OldTown,1924.0
2595,,OldTown,1930.0
2596,,OldTown,1954.0
2597,,OldTown,1921.0
2598,,NAmes,1929.0
2599,,OldTown,1900.0
2600,,OldTown,1920.0
2601,,OldTown,1915.0
2602,,OldTown,1910.0
2603,,OldTown,1915.0
2604,,OldTown,1900.0
2605,,OldTown,1936.0
2606,,NAmes,1965.0
2607,,NAmes,1966.0
2608,,NAmes,1963.0
2609,,NAmes,1962.0
2610,,NAmes,1962.0
2611,,NAmes,1964.0
2612,,NAmes,1959.0
2613,,NAmes,1959.0
2614,,NAmes,1957.0
2615,,NAmes,1961.0
2616,,NAmes,1959.0
2617,,NAmes,1962.0
2618,,NAmes,1957.0
2619,,NAmes,1950.0
2620,,NAmes,1949.0
2621,,NAmes,1950.0
2622,,NAmes,1950.0
2623,,NAmes,1959.0
2624,,NAmes,1950.0
2625,,NAmes,1949.0
2626,,NAmes,1950.0
2627,,NAmes,1960.0
2628,,NAmes,1959.0
2629,,NAmes,1961.0
2630,,NAmes,1966.0
2631,,NAmes,1962.0
2632,,NAmes,1962.0
2633,,NAmes,1962.0
2634,,NAmes,1962.0
2635,,OldTown,1900.0
2636,,OldTown,1925.0
2637,,OldTown,1948.0
2638,,OldTown,1920.0
2639,,OldTown,1900.0
2640,,OldTown,1925.0
2641,,OldTown,1900.0
2642,,OldTown,1930.0
2643,,OldTown,1930.0
2644,,OldTown,1900.0
2645,,OldTown,1924.0
2646,,OldTown,1925.0
2647,,OldTown,1880.0
2648,,OldTown,1950.0
2649,,OldTown,1920.0
2650,,OldTown,1905.0
2651,,OldTown,1955.0
2652,,OldTown,1924.0
2653,,OldTown,1921.0
2654,,OldTown,1945.0
2655,,OldTown,1955.0
2656,,OldTown,1920.0
2657,,OldTown,1910.0
2658,,OldTown,1900.0
2659,,OldTown,1914.0
2660,,OldTown,1910.0
2661,,OldTown,1900.0
2662,,OldTown,1916.0
2663,,OldTown,1910.0
2664,,OldTown,1920.0
2665,,OldTown,1923.0
2666,,OldTown,1892.0
2667,,OldTown,1920.0
2668,,OldTown,1958.0
2669,,IDOTRR,1918.0
2670,,BrkSide,1941.0
2671,,BrkSide,1939.0
2672,,BrkSide,1924.0
2673,,BrkSide,1947.0
2674,,OldTown,1939.0
2675,,BrkSide,1934.0
2676,,BrkSide,1936.0
2677,,BrkSide,1930.0
2678,,BrkSide,1925.0
2679,,BrkSide,1947.0
2680,,BrkSide,1928.0
2681,,BrkSide,1930.0
2682,,OldTown,1925.0
2683,,BrkSide,1921.0
2684,,BrkSide,1922.0
2685,,BrkSide,1925.0
2686,,OldTown,1962.0
2687,,BrkSide,1970.0
2688,,OldTown,1910.0
2689,,OldTown,1941.0
2690,,IDOTRR,1924.0
2691,,IDOTRR,1910.0
2692,,IDOTRR,1919.0
2693,,IDOTRR,1937.0
2694,,IDOTRR,1938.0
2695,,IDOTRR,1922.0
2696,,IDOTRR,1935.0
2697,,IDOTRR,1930.0
2698,,Sawyer,1951.0
2699,,Sawyer,1964.0
2700,,Sawyer,1950.0
2701,,ClearCr,1958.0
2702,,Edwards,1935.0
2703,,SWISU,1936.0
2704,,SWISU,2004.0
2705,,Sawyer,1963.0
2706,,Sawyer,1967.0
2707,,Sawyer,1963.0
2708,,Sawyer,1967.0
2709,,Sawyer,1966.0
2710,,Sawyer,1964.0
2711,,Sawyer,1966.0
2712,,Sawyer,1968.0
2713,,Sawyer,1978.0
2714,,Sawyer,1967.0
2715,,Sawyer,1968.0
2716,,Sawyer,1978.0
2717,,Sawyer,1977.0
2718,,Sawyer,1977.0
2719,,Sawyer,1958.0
2720,,Sawyer,1957.0
2721,,Sawyer,1955.0
2722,,Sawyer,1924.0
2723,,Sawyer,1965.0
2724,,Sawyer,1956.0
2725,,ClearCr,1967.0
2726,,ClearCr,1963.0
2727,,ClearCr,1953.0
2728,,Sawyer,1971.0
2729,,Sawyer,1974.0
2730,,ClearCr,1980.0
2731,,ClearCr,1986.0
2732,,Edwards,1954.0
2733,,Edwards,1942.0
2734,,Edwards,1948.0
2735,,Edwards,1966.0
2736,,Edwards,1928.0
2737,,Edwards,1935.0
2738,,Edwards,1962.0
2739,,Edwards,1952.0
2740,,Edwards,1955.0
2741,,Edwards,1954.0
2742,,Edwards,1953.0
2743,,Edwards,1952.0
2744,,Edwards,1954.0
2745,,Edwards,1948.0
2746,,SawyerW,1985.0
2747,,SawyerW,1989.0
2748,,SawyerW,1993.0
2749,,SawyerW,1993.0
2750,,CollgCr,2005.0
2751,,CollgCr,2005.0
2752,,CollgCr,2006.0
2753,,CollgCr,2006.0
2754,,CollgCr,2005.0
2755,,CollgCr,2006.0
2756,,CollgCr,2006.0
2757,,CollgCr,2006.0
2758,,CollgCr,2005.0
2759,,CollgCr,2005.0
2760,,CollgCr,2005.0
2761,,CollgCr,2005.0
2762,,CollgCr,2005.0
2763,,SawyerW,1992.0
2764,,ClearCr,1964.0
2765,,ClearCr,1969.0
2766,,ClearCr,1975.0
2767,,ClearCr,1968.0
2768,,CollgCr,1996.0
2769,,CollgCr,1996.0
2770,,CollgCr,1995.0
2771,,CollgCr,1998.0
2772,,CollgCr,1995.0
2773,,CollgCr,2000.0
2774,,CollgCr,1997.0
2775,,CollgCr,1999.0
2776,,CollgCr,1999.0
2777,,CollgCr,1999.0
2778,,CollgCr,2002.0
2779,,CollgCr,2002.0
2780,,CollgCr,2001.0
2781,,CollgCr,1976.0
2782,,CollgCr,1977.0
2783,,CollgCr,1978.0
2784,,CollgCr,1969.0
2785,,CollgCr,1972.0
2786,,CollgCr,1972.0
2787,,CollgCr,1972.0
2788,,Landmrk,1993.0
2789,,CollgCr,2002.0
2790,,CollgCr,2002.0
2791,,CollgCr,1999.0
2792,,CollgCr,2002.0
2793,,CollgCr,2001.0
2794,,CollgCr,2002.0
2795,,CollgCr,2002.0
2796,,CollgCr,1999.0
2797,,CollgCr,1996.0
2798,,CollgCr,1998.0
2799,,CollgCr,1995.0
2800,,CollgCr,1998.0
2801,,CollgCr,2004.0
2802,,CollgCr,2003.0
2803,,CollgCr,2004.0
2804,,CollgCr,2006.0
2805,,CollgCr,2003.0
2806,,CollgCr,2004.0
2807,,CollgCr,2003.0
2808,,CollgCr,2006.0
2809,,CollgCr,2005.0
2810,,CollgCr,2005.0
2811,,CollgCr,2004.0
2812,,CollgCr,2005.0
2813,,CollgCr,2005.0
2814,,CollgCr,2005.0
2815,,CollgCr,2005.0
2816,,Edwards,1910.0
2817,,Edwards,1959.0
2818,,Edwards,1951.0
2819,,Edwards,1975.0
2820,,Edwards,1975.0
2821,,Edwards,1969.0
2822,,Edwards,2003.0
2823,,Edwards,2002.0
2824,,Edwards,2003.0
2825,,Edwards,2005.0
2826,,Edwards,2005.0
2827,,Edwards,2005.0
2828,,Edwards,2004.0
2829,,Edwards,2004.0
2830,,Edwards,2004.0
2831,,Edwards,2004.0
2832,,Edwards,2004.0
2833,,Edwards,1948.0
2834,,Edwards,1915.0
2835,,Edwards,1924.0
2836,,Edwards,1910.0
2837,,Edwards,1924.0
2838,,Edwards,1955.0
2839,,Edwards,1954.0
2840,,Edwards,1918.0
2841,,Edwards,1922.0
2842,,SWISU,1912.0
2843,,Edwards,1922.0
2844,,Edwards,1910.0
2845,,SWISU,1916.0
2846,,SWISU,1940.0
2847,,SWISU,1938.0
2848,,SWISU,1945.0
2849,,SWISU,1926.0
2850,,Crawfor,1914.0
2851,,SWISU,1920.0
2852,,SWISU,1926.0
2853,,Crawfor,1919.0
2854,,Crawfor,1920.0
2855,,SWISU,1939.0
2856,,SWISU,1941.0
2857,,Crawfor,1915.0
2858,,Crawfor,1920.0
2859,,Crawfor,1929.0
2860,,Crawfor,1940.0
2861,,Crawfor,1922.0
2862,,Crawfor,1936.0
2863,,Crawfor,1929.0
2864,,Crawfor,1932.0
2865,,Crawfor,1932.0
2866,,Crawfor,1930.0
2867,,Crawfor,1956.0
2868,,Crawfor,1977.0
2869,,Crawfor,1950.0
2870,,Crawfor,1953.0
2871,,Crawfor,1969.0
2872,,IDOTRR,1942.0
2873,,IDOTRR,1926.0
2874,,IDOTRR,1925.0
2875,,IDOTRR,1925.0
2876,,IDOTRR,1936.0
2877,,IDOTRR,1957.0
2878,,IDOTRR,1920.0
2879,,IDOTRR,1945.0
2880,,IDOTRR,1949.0
2881,,IDOTRR,1951.0
2882,,IDOTRR,1916.0
2883,,Crawfor,2005.0
2884,,Crawfor,2004.0
2885,,Mitchel,1979.0
2886,,Mitchel,1978.0
2887,,Mitchel,2001.0
2888,,Mitchel,1977.0
2889,,Mitchel,1975.0
2890,,Mitchel,1988.0
2891,,Timber,1989.0
2892,,GrnHill,1986.0
2893,,Timber,1958.0
2894,,Timber,1981.0
2895,,Timber,1987.0
2896,,Timber,1990.0
2897,,Timber,1990.0
2898,,Timber,2000.0
2899,,Timber,2002.0
2900,,Timber,2005.0
2901,,Timber,2005.0
2902,,Timber,2005.0
2903,,Mitchel,1951.0
2904,,Mitchel,1997.0
2905,,Mitchel,1998.0
2906,,Mitchel,1998.0
2907,,Mitchel,2006.0
2908,,MeadowV,1977.0
2909,,MeadowV,1977.0
2910,,MeadowV,1973.0
2911,,Mitchel,1968.0
2912,,Mitchel,1970.0
2913,,MeadowV,1970.0
2914,,MeadowV,1972.0
2915,,Mitchel,1969.0
2916,,MeadowV,1970.0
2917,,MeadowV,1970.0
2918,,MeadowV,1970.0
